month,opeid,md_earn_wne_p10.reported.earnings,medianEarn,index_std,untreated,treated
2013-03-01,255400,41800,1,2.1382030953954376,TRUE,FALSE
2013-03-01,256500,43800,1,-0.04929082140904083,TRUE,FALSE
2013-03-01,256600,36400,0,0.7773344809790929,FALSE,FALSE
2013-03-01,256700,32300,0,1.517631084140173,FALSE,FALSE
2013-03-01,256800,45500,1,0.7630761137312941,TRUE,FALSE
2013-03-01,256900,43500,1,0.567151727160386,TRUE,FALSE
2013-03-01,257200,38600,0,1.2637351373366157,FALSE,FALSE
2013-03-01,257300,67100,1,1.1221233716926147,TRUE,FALSE
2013-03-01,258000,41800,1,-0.8749007327004302,TRUE,FALSE
2013-03-01,258900,47300,1,0.7690319884212619,TRUE,FALSE
2013-03-01,258901,47300,1,0.6082360093900336,TRUE,FALSE
2013-03-01,259700,39000,0,1.1145118596106305,FALSE,FALSE
2013-03-01,259800,46200,1,0.5089160065272784,TRUE,FALSE
2013-03-01,259900,41600,0,0.6818112532896627,FALSE,FALSE
2013-03-01,260000,44900,1,-0.09175338908444175,TRUE,FALSE
2013-03-01,262500,44300,1,0.5311934210421035,TRUE,FALSE
2013-03-01,263900,82800,1,1.0372239644172456,TRUE,FALSE
2013-03-01,264200,56800,1,0.926583210261779,TRUE,FALSE
2013-03-01,265000,40600,0,0.6713969792966614,FALSE,FALSE
2013-03-01,266300,35900,0,1.3386573292655486,FALSE,FALSE
2013-03-01,266400,31200,0,-0.3124719618630541,FALSE,FALSE
